Price,price,ma_fast,ma_slow,signal,position,returns,strategy_returns,equity
Ticker,AAPL,,,,,,,
Date,,,,,,,,
2021-12-15,175.6160125732422,162.7832015991211,151.89216888427734,1,1.0,0.02850936632021006,0.02850936632021006,18768.745389088483
2021-12-16,168.7206573486328,163.70241775512696,152.4889877319336,1,1.0,-0.039263818393175276,-0.039263818393175276,18031.812778663567
2021-12-17,167.62367248535156,164.352286529541,153.0386343383789,1,1.0,-0.00650178158691328,-0.00650178158691328,17914.573870360582
2021-12-20,166.26223754882812,164.8028366088867,153.56868103027344,1,1.0,-0.008121972966809943,-0.008121972966809943,17769.072185673595
2021-12-21,169.4356231689453,165.3890380859375,154.163955078125,1,1.0,0.019086628851516796,0.019086628851516796,18108.223871517355
2021-12-22,172.03123474121094,166.08592071533204,154.83657012939454,1,1.0,0.015319160892615313,0.015319160892615313,18385.626666484626
2021-12-23,172.65805053710938,166.7881881713867,155.53345825195314,1,1.0,0.003643616212145151,0.003643616212145151,18452.616833877077
2021-12-27,176.6248321533203,167.94002380371094,156.25393432617187,1,1.0,0.022974785154071586,0.022974785154071586,18876.56174116581
2021-12-28,175.606201171875,168.87295303344726,156.93291259765624,1,1.0,-0.005767201412319456,-0.005767201412319456,18767.696807632423
2021-12-29,175.69436645507812,169.56248779296874,157.58020599365236,1,1.0,0.0005020624705436294,0.0005020624705436294,18777.119363858077
2021-12-30,174.53858947753906,170.2201904296875,158.16115509033204,1,1.0,-0.006578338286302277,-0.006578338286302277,18653.59712064034
2021-12-31,173.92156982421875,170.89650497436523,158.7199835205078,1,1.0,-0.0035351474717842946,-0.0035351474717842946,18587.653903939627
2022-01-03,178.2703094482422,171.88428344726563,159.36148315429688,1,1.0,0.025004026978474814,0.025004026978474814,19052.420103620287
2022-01-04,176.00778198242188,172.5885108947754,159.97318481445313,1,1.0,-0.012691555160379675,-0.012691555160379675,18810.615262936462
2022-01-05,171.3259735107422,172.77166748046875,160.49222900390626,1,1.0,-0.026600008357285376,-0.026600008357285376,18310.252739736676
2022-01-06,168.4659881591797,172.62083206176757,160.94077178955078,1,1.0,-0.016693238584651438,-0.016693238584651438,18004.595322206984
2022-01-07,168.6325225830078,172.50378799438477,161.40183868408204,1,1.0,0.000988534395861329,0.000988534395861329,18022.39348396655
2022-01-10,168.65206909179688,172.14824600219725,161.79053131103515,1,1.0,0.00011591185667891857,0.00011591185667891857,18024.482493057072
2022-01-11,171.48269653320312,172.1159240722656,162.29001983642578,1,1.0,0.016783828722940486,0.016783828722940486,18327.00232004018
2022-01-12,171.92343139648438,172.1746910095215,162.8147528076172,1,1.0,0.002570141898811995,0.002570141898811995,18374.105316582543
2022-01-13,168.65206909179688,171.8264938354492,163.25332427978515,1,1.0,-0.01902801891583461,-0.01902801891583461,18024.482493057072
2022-01-14,169.51400756835938,171.86616134643555,163.68038146972657,1,1.0,0.005110749492752031,0.005110749492752031,18116.601107815583
2022-01-18,166.3112030029297,171.80053787231446,164.05374877929688,1,1.0,-0.018894040742551077,-0.018894040742551077,17774.30530836797
2022-01-19,162.81454467773438,171.62815322875977,164.34660552978517,1,1.0,-0.021024791247127972,-0.021024791247127972,17400.604249696815
2022-01-20,161.12991333007812,171.2128677368164,164.62222381591798,1,1.0,-0.01034693399776232,-0.01034693399776232,17220.56134600402
2022-01-21,159.07302856445312,170.56495742797853,164.84945709228515,1,1.0,-0.01276538119530557,-0.01276538119530557,17000.734316025133
2022-01-24,158.2992401123047,169.84701690673828,165.11782653808595,1,1.0,-0.004864359842340682,-0.004864359842340682,16918.036626727957
2022-01-25,156.4970703125,168.84062881469725,165.35113189697265,1,1.0,-0.011384576442225125,-0.011384576442225125,16725.431945498607
2022-01-26,156.408935546875,167.88076553344726,165.54114593505858,1,1.0,-0.0005631719842997818,-0.0005631719842997818,16716.01265080159
2022-01-27,155.9486083984375,166.89347763061522,165.7217578125,1,1.0,-0.0029431000654022155,-0.0029431000654022155,16666.81575287575
2022-01-28,166.83030700683594,166.50806350708007,166.1004153442383,1,1.0,0.06977746528264284,0.06977746528264284,17829.783910444246
2022-01-31,171.18890380859375,166.37143020629884,166.51746673583983,0,1.0,0.026125929274824156,0.026125929274824156,18295.603583873908
2022-02-01,171.0223846435547,166.00903396606446,166.84538848876954,0,0.0,-0.0009727217204757999,-0.0,18295.603583873908
2022-02-02,172.22708129882812,165.81999893188475,167.1449053955078,0,0.0,0.007044087578268021,0.0,18295.603583873908
2022-02-03,169.34750366210938,165.72107543945313,167.3776235961914,0,0.0,-0.016719656484931344,-0.0,18295.603583873908
2022-02-04,169.0631103515625,165.75093154907228,167.59701416015625,0,0.0,-0.0016793475214982312,-0.0,18295.603583873908
2022-02-07,168.34718322753906,165.73666458129884,167.7917037963867,0,0.0,-0.004234673800420974,-0.0,18295.603583873908
2022-02-08,171.45602416992188,165.8768623352051,168.14906188964844,0,0.0,0.01846684264494569,0.0,18295.603583873908
2022-02-09,172.8780517578125,165.94663009643554,168.46767059326172,0,0.0,0.008293832746764984,0.0,18295.603583873908
2022-02-10,168.79832458496094,165.79037475585938,168.60556365966798,0,0.0,-0.023598872912837465,-0.0,18295.603583873908
2022-02-11,165.385498046875,165.62704620361328,168.68558288574218,0,0.0,-0.02021836737110605,-0.0,18295.603583873908
2022-02-14,165.62081909179688,165.43238677978516,168.79009368896484,0,0.0,0.0014228638405477945,0.0,18295.603583873908
2022-02-15,169.45538330078125,165.58959579467773,169.00890655517577,0,0.0,0.023152670238027362,0.0,18295.603583873908
2022-02-16,169.21998596191406,165.9098678588867,169.15484161376952,0,0.0,-0.0013891405175919802,-0.0,18295.603583873908
2022-02-17,165.62081909179688,166.13441314697266,169.11400115966796,0,0.0,-0.021269159488804368,-0.0,18295.603583873908
2022-02-18,164.0713348388672,166.38432846069335,168.96577392578126,0,0.0,-0.009355612787247947,-0.0,18295.603583873908
2022-02-22,161.14886474609375,166.5268096923828,168.76928314208985,0,0.0,-0.017812191847183856,-0.0,18295.603583873908
2022-02-23,156.9808807373047,166.55100021362304,168.393642578125,0,0.0,-0.025864184742201868,-0.0,18295.603583873908
2022-02-24,159.59933471679688,166.71052017211915,168.1430465698242,0,0.0,0.016680082104227445,0.0,18295.603583873908
2022-02-25,161.6686248779297,166.99652099609375,167.96145721435548,0,0.0,0.012965531246133866,0.0,18295.603583873908
2022-02-28,161.9333953857422,166.75167541503907,167.68780487060548,0,0.0,0.0016377358811112686,0.0,18295.603583873908
2022-03-01,160.05044555664062,166.19475250244142,167.51440063476562,0,0.0,-0.011627927794734205,-0.0,18295.603583873908
2022-03-02,163.34559631347656,165.8109130859375,167.42883911132813,0,0.0,0.020588201084824842,0.0,18295.603583873908
2022-03-03,163.02197265625,165.35065765380858,167.36403381347657,0,0.0,-0.001981220580966836,-0.0,18295.603583873908
2022-03-04,160.02101135253906,164.88433303833008,167.17574157714844,0,0.0,-0.018408324073214355,-0.0,18295.603583873908
2022-03-07,156.2257080078125,164.2424629211426,166.85963104248046,0,0.0,-0.02371753129571974,-0.0,18295.603583873908
2022-03-08,154.401611328125,163.54518432617186,166.49450225830077,0,0.0,-0.011676034008412217,-0.0,18295.603583873908
2022-03-09,159.8052520751953,162.96264572143554,166.15811065673827,0,0.0,0.03499730799820999,0.0,18295.603583873908
2022-03-10,155.46078491210938,162.0917823791504,165.75520233154296,0,0.0,-0.027186009888096052,-0.0,18295.603583873908
2022-03-11,151.743896484375,161.2390609741211,165.2761929321289,0,0.0,-0.02390884897330048,-0.0,18295.603583873908
2022-03-14,147.71322631835938,160.3554473876953,164.7396856689453,0,0.0,-0.026562321512751286,-0.0,18295.603583873908
2022-03-15,152.09698486328125,159.67925567626952,164.30319396972655,0,0.0,0.02967749506380546,0.0,18295.603583873908
2022-03-16,156.5101318359375,159.03199310302733,163.86799041748046,0,0.0,0.029015348178158762,0.0,18295.603583873908
2022-03-17,157.52023315429688,158.44700546264647,163.49823944091796,0,0.0,0.006453903696268082,0.0,18295.603583873908
2022-03-18,160.81539916992188,158.20673446655275,163.28802795410155,0,0.0,0.020919001639600587,0.0,18295.603583873908
2022-03-21,162.18838500976562,158.11258697509766,163.16247589111327,0,0.0,0.008537651536672852,0.0,18295.603583873908
2022-03-22,165.56199645996094,158.333243560791,163.10106536865234,0,0.0,0.020800573666185596,0.0,18295.603583873908
2022-03-23,166.9251708984375,158.83045806884766,163.06652740478515,0,0.0,0.008233619234026435,0.0,18295.603583873908
2022-03-24,170.71066284179688,159.38602447509766,163.05108673095702,0,0.0,0.022677777850906633,0.0,18295.603583873908
2022-03-25,171.34812927246094,159.86999969482423,163.03958068847658,0,0.0,0.003734192229426281,0.0,18295.603583873908
2022-03-28,172.21116638183594,160.3838882446289,163.11076263427734,0,0.0,0.005036746610770804,0.0,18295.603583873908
2022-03-29,175.50631713867188,161.15668182373048,163.2306088256836,0,0.0,0.019134361761012242,0.0,18295.603583873908
2022-03-30,174.3392791748047,161.70636596679688,163.3911703491211,0,0.0,-0.006649549616753014,-0.0,18295.603583873908
2022-03-31,171.24026489257812,162.11728057861328,163.55968475341797,0,0.0,-0.017775766292570716,-0.0,18295.603583873908
2022-04-01,170.94602966308594,162.6635314941406,163.75600708007812,0,0.0,-0.0017182596025342445,-0.0,18295.603583873908
2022-04-04,174.99636840820312,163.60206451416016,164.07447387695314,0,0.0,0.023693669593262356,0.0,18295.603583873908
2022-04-05,171.6815643310547,164.46606216430663,164.3421203613281,1,0.0,-0.018942130669913126,-0.0,18295.603583873908
2022-04-06,168.513916015625,164.90149536132813,164.58245727539062,1,1.0,-0.018450719084324607,-0.018450719084324607,17958.036541669688
2022-04-07,168.81793212890625,165.56935272216796,164.83063720703126,1,1.0,0.0018041009340323821,0.0018041009340323821,17990.4346521679
2022-04-08,166.8074951171875,166.3225326538086,165.04781494140624,1,1.0,-0.011908906751586179,-0.011908906751586179,17776.188243474728
2022-04-11,162.55123901367188,167.0644332885742,164.96223358154296,1,1.0,-0.0255159763686007,-0.0255159763686007,17322.61144433043
2022-04-12,164.4243927001953,167.68080368041993,164.826943359375,1,1.0,0.011523466064542909,0.011523466064542909,17522.227969458432
2022-04-13,167.1114959716797,168.21087188720702,164.7487255859375,1,1.0,0.01634248560907836,0.01634248560907836,17808.584727888297
2022-04-14,162.10009765625,168.4398651123047,164.54618591308594,1,1.0,-0.02998835170668912,-0.02998835170668912,17274.53462567001
2022-04-18,161.8843231201172,168.49331130981446,164.39692230224608,1,1.0,-0.0013311191001894596,-0.0013311191001894596,17251.540162682897
2022-04-19,164.1693878173828,168.5923614501953,164.2990478515625,1,1.0,0.014115416818774484,0.014115416818774484,17495.052842844994
2022-04-20,164.00267028808594,168.51439514160157,164.21215759277345,1,1.0,-0.0010155214167109072,-0.0010155214167109072,17477.286241996593
2022-04-21,163.20826721191406,168.32854995727538,164.0472024536133,1,1.0,-0.0048438423275452,-0.0048438423275452,17392.62902312699
2022-04-22,158.66766357421875,167.72639999389648,163.7629946899414,1,1.0,-0.02782091688896904,-0.02782091688896904,16908.750136593902
2022-04-25,159.73660278320312,167.14582366943358,163.58176025390625,1,1.0,0.006736969492743272,0.006736969492743272,17022.663870424556
2022-04-26,153.77398681640625,166.2239646911621,163.3495300292969,1,1.0,-0.03732780003396863,-0.03732780003396863,16387.245277423885
2022-04-27,153.54840087890625,165.12606887817384,163.10808166503907,1,1.0,-0.001466996740933424,-0.001466996740933424,16363.205242009028
2022-04-28,160.48194885253906,164.43320236206054,162.92861297607422,1,1.0,0.045155455439102044,0.045155455439102044,17102.093227155445
2022-04-29,154.6075897216797,163.60156860351563,162.63636505126954,1,1.0,-0.03660448525744853,-0.03660448525744853,16476.079907750525
2022-05-02,154.91159057617188,162.79984664916992,162.42218048095702,1,1.0,0.0019662738099690547,0.0019662738099690547,16508.47639216409
2022-05-03,156.4022216796875,161.87013931274413,162.26879821777345,0,1.0,0.009622463354558741,0.009622463354558741,16667.32860128729
2022-05-04,162.8160400390625,161.42686309814454,162.30214172363281,0,0.0,0.04100848626377274,0.0,16667.32860128729
2022-05-05,153.74452209472656,160.68839340209962,162.23741455078124,0,0.0,-0.055716365182199024,-0.0,16667.32860128729
2022-05-06,154.47129821777344,159.97106170654297,162.13485382080077,0,0.0,0.004727167596898729,0.0,16667.32860128729
2022-05-09,149.34454345703125,159.09791412353516,161.8883721923828,0,0.0,-0.0331890443072117,-0.0,16667.32860128729
2022-05-10,151.7507781982422,158.55789108276366,161.68471984863282,0,0.0,0.01611196958061778,0.0,16667.32860128729
2022-05-11,143.8838348388672,157.53086318969727,161.36138763427735,0,0.0,-0.05184120604045861,-0.0,16667.32860128729
2022-05-12,140.01419067382812,156.17599792480468,160.8947595214844,0,0.0,-0.026894224562283853,-0.0,16667.32860128729
2022-05-13,144.4829559326172,155.29514083862304,160.52397918701172,0,0.0,0.03191651672793183,0.0,16667.32860128729
2022-05-16,142.9409942626953,154.34797439575195,160.18237884521486,0,0.0,-0.010672273833053358,-0.0,16667.32860128729
2022-05-17,146.57493591308594,153.4682518005371,159.9893634033203,0,0.0,0.025422669466760528,0.0,16667.32860128729
2022-05-18,138.30526733398438,152.18338165283203,159.6674365234375,0,0.0,-0.056419390720424456,-0.0,16667.32860128729
2022-05-19,134.897216796875,150.76782913208007,159.1692758178711,0,0.0,-0.024641509342370083,-0.0,16667.32860128729
2022-05-20,135.13294982910156,149.59109344482422,158.76271911621095,0,0.0,0.0017475010813716718,0.0,16667.32860128729
2022-05-23,140.55435180664062,148.6319808959961,158.53892822265624,0,0.0,0.04011902340913398,0.0,16667.32860128729
2022-05-24,137.85350036621094,147.83595657348633,158.34173370361327,0,0.0,-0.019215708412537946,-0.0,16667.32860128729
2022-05-25,138.01063537597656,147.05906829833984,158.06000671386718,0,0.0,0.0011398695669546655,0.0,16667.32860128729
2022-05-26,141.21240234375,146.0955909729004,157.75405212402345,0,0.0,0.023199421979697377,0.0,16667.32860128729
2022-05-27,146.9677734375,145.7136001586914,157.5430029296875,0,0.0,0.040756838622006075,0.0,16667.32860128729
2022-05-31,146.18203735351562,145.2771224975586,157.25033569335938,0,0.0,-0.005346315492209097,-0.0,16667.32860128729
2022-06-01,146.05441284179688,144.75973205566407,156.92765625,0,0.0,-0.0008730519428328254,-0.0,16667.32860128729
2022-06-02,148.50973510742188,144.04441680908204,156.58661102294923,0,0.0,0.016811010484733213,0.0,16667.32860128729
2022-06-03,142.78384399414062,143.49638290405272,156.10378448486327,0,0.0,-0.038555661749309134,-0.0,16667.32860128729
2022-06-06,143.53025817871094,142.9493309020996,155.56017639160157,0,0.0,0.005227581522465163,0.0,16667.32860128729
2022-06-07,146.05441284179688,142.7848243713379,155.05430206298828,0,0.0,0.01758621976380126,0.0,16667.32860128729
2022-06-08,145.31776428222656,142.46317367553712,154.5164340209961,0,0.0,-0.005043658354699887,-0.0,16667.32860128729
2022-06-09,140.0927734375,142.27362060546875,153.80816314697265,0,0.0,-0.03595562366744731,-0.0,16667.32860128729
2022-06-10,134.68118286132812,142.00697021484376,153.0150012207031,0,0.0,-0.038628620473319164,-0.0,16667.32860128729
2022-06-13,129.52493286132812,141.2590690612793,152.18069458007812,0,0.0,-0.038284858288696766,-0.0,16667.32860128729
2022-06-14,130.38917541503906,140.6314781188965,151.3695574951172,0,0.0,0.00667240302402794,0.0,16667.32860128729
2022-06-15,133.0115203857422,139.95330734252929,150.52986053466796,0,0.0,0.0201116769268308,0.0,16667.32860128729
2022-06-16,127.73739624023438,139.4249137878418,149.65097717285155,0,0.0,-0.039651634160804305,-0.0,16667.32860128729
2022-06-17,129.21063232421875,139.14058456420898,148.86491149902344,0,0.0,0.011533318568774265,0.0,16667.32860128729
2022-06-21,133.44369506835938,139.05612182617188,148.1574267578125,0,0.0,0.03276094751644676,0.0,16667.32860128729
2022-06-22,132.9329833984375,138.67505340576173,147.4799365234375,0,0.0,-0.003827169726229873,-0.0,16667.32860128729
2022-06-23,135.8008270263672,138.57241973876953,146.9449282836914,0,0.0,0.021573604643581712,0.0,16667.32860128729
2022-06-24,139.1302947998047,138.62840270996094,146.4390463256836,0,0.0,0.0245172864285359,0.0,16667.32860128729
2022-06-27,139.1302947998047,138.52429733276367,145.8794223022461,0,0.0,0.0,0.0,16667.32860128729
2022-06-28,134.9856719970703,137.9251922607422,145.3371337890625,0,0.0,-0.029789506366662222,-0.0,16667.32860128729
2022-06-29,136.74363708496094,137.45327224731446,144.83432006835938,0,0.0,0.013023345825390775,0.0,16667.32860128729
2022-06-30,134.27850341796875,136.86447677612304,144.2365023803711,0,0.0,-0.0180274104122341,-0.0,16667.32860128729
2022-07-01,136.44900512695312,136.2614402770996,143.68542907714843,0,0.0,0.01616417858209407,0.0,16667.32860128729
2022-07-05,139.03204345703125,136.07385025024413,143.20190460205077,0,0.0,0.018930429926365955,0.0,16667.32860128729
2022-07-06,140.36776733398438,135.9157257080078,142.8359066772461,0,0.0,0.009607309536279196,0.0,16667.32860128729
2022-07-07,143.73648071289062,135.7998291015625,142.51590423583986,0,0.0,0.023999194707506444,0.0,16667.32860128729
2022-07-08,144.41419982910156,135.75465087890626,142.32870849609375,0,0.0,0.004715011198616059,0.0,16667.32860128729
2022-07-11,142.28294372558594,135.86415939331056,142.10339935302736,0,0.0,-0.014757940050477925,-0.0,16667.32860128729
2022-07-12,143.25526428222656,136.29286346435546,141.7588656616211,0,0.0,0.006833711274036425,0.0,16667.32860128729
2022-07-13,142.89186096191406,136.96120986938476,141.5245510864258,0,0.0,-0.0025367536902277665,-0.0,16667.32860128729
2022-07-14,145.81866455078125,137.73268432617186,141.34269256591796,0,0.0,0.020482647291207856,0.0,16667.32860128729
2022-07-15,147.4883270263672,138.45652465820314,141.16441467285156,0,0.0,0.011450265854029196,0.0,16667.32860128729
2022-07-18,144.44366455078125,139.29183807373047,140.79696716308592,0,0.0,-0.0206434131905342,-0.0,16667.32860128729
2022-07-19,148.30348205566406,140.24648056030273,140.68814636230468,0,0.0,0.026721957774242355,0.0,16667.32860128729
2022-07-20,150.3070526123047,141.0896484375,140.6048614501953,1,0.0,0.013509936037028547,0.0,16667.32860128729
2022-07-21,152.5758056640625,142.07178955078126,140.66948669433594,1,1.0,0.015094122413601863,0.015094122413601863,16918.907299502847
2022-07-22,151.33827209472656,142.84866180419922,140.66123657226564,1,1.0,-0.00811094238663701,-0.00811094238663701,16781.679017151728
2022-07-25,150.21864318847656,143.4030792236328,140.78793273925783,1,1.0,-0.007398187456172378,-0.007398187456172378,16657.525009953526
2022-07-26,148.89276123046875,143.891202545166,140.96550415039061,1,1.0,-0.008826347581533223,-0.008826347581533223,16510.499904367593
2022-07-27,153.9900665283203,144.8414222717285,141.15564636230468,1,1.0,0.03423474221128542,0.03423474221128542,17075.732612373067
2022-07-28,154.54005432128906,145.73124313354492,141.38762756347657,1,1.0,0.0035715796828206248,0.0035715796828206248,17136.719952040698
2022-07-29,159.60794067382812,146.9977149963379,141.6482876586914,1,1.0,0.03279335169640185,0.03279335169640185,17698.690436350716
2022-08-01,158.6257781982422,148.10655364990234,142.05469787597656,1,1.0,-0.006153594059540302,-0.006153594059540302,17589.779880019945
2022-08-02,157.15255737304688,149.01257934570313,142.4998046875,1,1.0,-0.009287398567426774,-0.009287398567426774,17426.416583560895
2022-08-03,163.16326904296875,150.15235443115233,143.06041107177734,1,1.0,0.03824762237660395,0.03824762237660395,18092.935584426323
2022-08-04,162.84898376464844,151.10797958374025,143.5063037109375,1,1.0,-0.0019262011613505603,-0.0019262011613505603,18058.08495089136
2022-08-05,162.62278747558594,152.01840896606444,144.001689453125,1,1.0,-0.0013889941701411557,-0.0013889941701411557,18033.002376170658
2022-08-08,162.1507110595703,153.01179733276368,144.48449096679687,1,1.0,-0.0029028921674737473,-0.0029028921674737473,17980.654514816837
2022-08-09,162.1998748779297,153.95902786254882,144.90424041748048,1,1.0,0.0003031982902703678,0.0003031982902703678,17986.10621852367
2022-08-10,166.4486541748047,155.13686752319336,145.29385803222655,1,1.0,0.02619471377565863,0.02619471377565863,18457.24712285649
2022-08-11,165.7110137939453,156.13148498535156,145.68443756103517,1,1.0,-0.004431639201388227,-0.004431639201388227,18375.45126295713
2022-08-12,169.261474609375,157.22014236450195,146.14857879638672,1,1.0,0.021425617610695058,0.021425617610695058,18769.156655141214
2022-08-15,170.33348083496094,158.51463317871094,146.5850537109375,1,1.0,0.006333433098464569,0.006333433098464569,18888.02985313115
2022-08-16,170.17613220214844,159.60826568603517,147.13289947509764,1,1.0,-0.0009237680815373794,-0.0009237680815373794,18870.5816940297
2022-08-17,171.67105102539062,160.67646560668945,147.69571533203126,1,1.0,0.008784538724069701,0.008784538724069701,19036.351049666628
2022-08-18,171.27764892578125,161.6115577697754,148.20018005371094,1,1.0,-0.00229160418870622,-0.00229160418870622,18992.72726786353
2022-08-19,168.69102478027344,162.47919540405275,148.6676452636719,1,1.0,-0.015101936310607966,-0.015101936310607966,18705.90031029951
2022-08-22,164.80618286132812,163.2085723876953,149.16191345214844,1,1.0,-0.02302933380128236,-0.02302933380128236,18275.11588800011
2022-08-23,164.4718017578125,163.9875244140625,149.75772583007813,1,1.0,-0.002028935430153034,-0.002028935430153034,18238.036857884792
2022-08-24,164.76683044433594,164.52636260986327,150.46256378173828,1,1.0,0.0017937949446062973,0.0017937949446062973,18270.75215620001
2022-08-25,167.22560119628906,165.16063995361327,151.1992922973633,1,1.0,0.014922728957778908,0.014922728957778908,18543.401638481737
2022-08-26,160.92132568359375,165.22630920410157,151.7574884033203,1,1.0,-0.037699224685670996,-0.037699224685670996,17844.329773675974
2022-08-29,158.71827697753906,165.2309341430664,152.3771060180664,1,1.0,-0.013690222204522207,-0.013690222204522207,17600.03693398358
2022-08-30,156.28903198242188,165.18775787353516,152.91867401123048,1,1.0,-0.015305389154778748,-0.015305389154778748,17330.661519570484
2022-08-31,154.62686157226562,164.7609375,153.3423373413086,1,1.0,-0.010635233893720675,-0.010635233893720675,17146.345880776946
2022-09-01,155.35467529296875,164.386222076416,153.79077117919923,1,1.0,0.004706903530878215,0.004706903530878215,17227.052076744832
2022-09-02,153.2401580810547,163.91709060668944,154.13955780029298,1,1.0,-0.013610901686263999,-0.013610901686263999,16992.576364584107
2022-09-06,151.9812469482422,163.40861740112305,154.39657684326173,1,1.0,-0.008215282133464119,-0.008215282133464119,16852.977555574616
2022-09-07,153.38766479492188,162.96800689697267,154.68172424316407,1,1.0,0.009253890693229128,0.009253890693229128,17008.93316772935
2022-09-08,151.9123992919922,162.24119415283204,155.0202587890625,1,1.0,-0.009617888797656016,-0.009617888797656016,16845.343139955363
2022-09-09,154.77442932128906,161.69436492919922,155.38087463378906,1,1.0,0.018840002808432565,0.018840002808432565,17162.709452021136
2022-09-12,160.73446655273438,161.26801452636718,155.90999389648437,1,1.0,0.03850789343938166,0.03850789343938166,17823.609238730634
2022-09-13,151.30264282226562,160.31647262573242,156.20706665039063,1,1.0,-0.058679534842480896,-0.058679534842480896,16777.728139387775
2022-09-14,152.74838256835938,159.44508514404296,156.48139343261718,1,1.0,0.009555284158466737,0.009555284158466737,16938.04409929313
2022-09-15,149.85687255859375,158.35437622070313,156.67117553710938,1,1.0,-0.018929889542179557,-0.018929889542179557,16617.40879543294
2022-09-16,148.21444702148438,157.2012161254883,156.76073486328124,1,1.0,-0.010959961388939288,-0.010959961388939288,16435.282636650776
2022-09-19,151.9320831298828,156.36326904296874,156.91109252929687,0,1.0,0.025082818733989765,0.025082818733989765,16847.525851867777
2022-09-20,154.31216430664062,155.83856811523438,157.15167694091798,0,0.0,0.015665428444913365,0.0,16847.525851867777
2022-09-21,151.18460083007812,155.17420806884766,157.310263671875,0,0.0,-0.02026777014382075,-0.0,16847.525851867777
2022-09-22,150.2207794189453,154.44690551757813,157.45684204101562,0,0.0,-0.006375129516107858,-0.0,16847.525851867777
2022-09-23,147.94886779785156,153.48306884765626,157.49944610595702,0,0.0,-0.015123817290001562,-0.0,16847.525851867777
2022-09-26,148.2832794189453,152.85116653442384,157.5153451538086,0,0.0,0.002260318893083202,0.0,16847.525851867777
2022-09-27,149.25694274902344,152.37809982299805,157.61161071777343,0,0.0,0.006566238175291783,0.0,16847.525851867777
2022-09-28,147.3686065673828,151.93207855224608,157.59291320800781,0,0.0,-0.01265158020029844,-0.0,16847.525851867777
2022-09-29,140.12998962402344,151.20723495483398,157.3893719482422,0,0.0,-0.04911912456775247,-0.0,16847.525851867777
2022-09-30,135.9205780029297,150.23553009033202,157.05626739501952,0,0.0,-0.03003933442361506,-0.0,16847.525851867777
2022-10-03,140.10047912597656,149.57854614257812,156.83151153564452,0,0.0,0.030752526103565936,0.0,16847.525851867777
2022-10-04,143.6903076171875,149.16399917602538,156.70094482421874,0,0.0,0.025623242073162356,0.0,16847.525851867777
2022-10-05,143.98533630371094,148.69388275146486,156.60279632568358,0,0.0,0.0020532260763852506,0.0,16847.525851867777
2022-10-06,143.03134155273438,148.24982986450195,156.38362182617186,0,0.0,-0.006625638245302157,-0.0,16847.525851867777
2022-10-07,137.7794189453125,147.40007934570312,156.04840911865233,0,0.0,-0.036718683824171094,-0.0,16847.525851867777
2022-10-10,138.10397338867188,146.2685546875,155.6183297729492,0,0.0,0.002355609029590866,0.0,16847.525851867777
2022-10-11,136.68768310546875,145.53780670166014,155.17956787109375,0,0.0,-0.010255246452737454,-0.0,16847.525851867777
2022-10-12,136.05828857421875,144.70330200195312,154.7576824951172,0,0.0,-0.004604617745728845,-0.0,16847.525851867777
2022-10-13,140.631591796875,144.24203796386718,154.3070489501953,0,0.0,0.033612823375780865,0.0,16847.525851867777
2022-10-14,136.0976104736328,143.6361961364746,153.772021484375,0,0.0,-0.03224013370901013,-0.0,16847.525851867777
2022-10-17,140.0611572265625,143.0426498413086,153.32078887939454,0,0.0,0.029122823972707268,0.0,16847.525851867777
2022-10-18,141.37905883789062,142.3959945678711,152.90535583496094,0,0.0,0.009409472529177343,0.0,16847.525851867777
2022-10-19,141.48724365234375,141.91112670898437,152.4911032104492,0,0.0,0.0007652110244782406,0.0,16847.525851867777
2022-10-20,141.02499389648438,141.45133743286132,151.98263000488282,0,0.0,-0.003267077256768114,-0.0,16847.525851867777
2022-10-21,144.8409881591797,141.29594345092772,151.5652294921875,0,0.0,0.027058992574722884,0.0,16847.525851867777
2022-10-24,146.98504638671875,141.2310317993164,151.11970092773439,0,0.0,0.014802841756248908,0.0,16847.525851867777
2022-10-25,149.82736206054688,141.2595527648926,150.7095785522461,0,0.0,0.01933744788126246,0.0,16847.525851867777
2022-10-26,146.88670349121094,141.23545761108397,150.24378997802734,0,0.0,-0.019626979537606615,-0.0,16847.525851867777
2022-10-27,142.41172790527344,141.34954452514648,149.658603515625,0,0.0,-0.030465491290743385,-0.0,16847.525851867777
2022-10-28,153.1713104248047,142.21208114624022,149.29647674560547,0,0.0,0.07555264357643421,0.0,16847.525851867777
2022-10-31,150.81088256835938,142.7476013183594,148.93887390136717,0,0.0,-0.01541037841811832,-0.0,16847.525851867777
2022-11-01,148.16525268554688,142.97134857177736,148.60605529785155,0,0.0,-0.0175426987612336,-0.0,16847.525851867777
2022-11-02,142.63796997070312,142.90398025512695,148.16937866210938,0,0.0,-0.037304851270185346,-0.0,16847.525851867777
2022-11-03,136.58937072753906,142.58188171386718,147.60582946777345,0,0.0,-0.04240525327447109,-0.0,16847.525851867777
2022-11-04,136.3233642578125,142.5090789794922,146.98778472900392,0,0.0,-0.001947490264503693,-0.0,16847.525851867777
2022-11-07,136.8553466796875,142.44664764404297,146.50646514892577,0,0.0,0.0039023569053717733,0.0,16847.525851867777
2022-11-08,137.4267120361328,142.48359909057618,146.08063385009766,0,0.0,0.004174958233693404,0.0,16847.525851867777
2022-11-09,132.8655548095703,142.32396240234374,145.61216430664064,0,0.0,-0.03318974280169973,-0.0,16847.525851867777
